21,181
43,181
6,181
10,181
14,181
0,182
11,182
2,182
12,183
14,183
13,185
0,186
2,186
0,187
1,187
2,187
1,188
20,188
53,188
2,188
25,188
0,189
1,189
3,189
2,189
10,190
2,190
0,191
1,191
5,191
11,191
2,191
12,192
14,192
0,193
6,193
2,193
0,194
1,194
10,194
11,194
2,194
2,195
0,196
1,196
2,196
12,197
14,197
15,198
5,199
10,199
11,199
0,200
11,200
2,200
54,201
55,201
10,201
2,201
19,201
0,202
2,202
0,203
1,203
12,203
7,203
2,203
0,204
2,204
26,205
24,205
0,205
2,205
25,205
1,206
2,206
14,207
8,207
2,207
19,207
1,209
0,210
1,210
2,210
0,211
1,211
16,211
2,211
0,212
1,212
18,212
2,212
3,213
2,213
0,214
1,214
2,214
0,215
41,215
9,215
1,215
11,215
2,215
0,216
11,216
2,216
0,217
12,217
7,217
1,217
10,217
2,217
8,218
56,218
4,219
6,219
57,219
10,220
2,220
58,221
34,221
0,222
1,222
12,222
2,222
0,223
1,223
18,223
2,223
19,224
14,225
8,225
2,225
19,225
0,226
1,226
3,226
2,226
0,227
1,227
2,227
19,228
8,229
0,230
1,230
2,230
0,231
1,231
2,231
12,233
14,233
10,233
6,233
0,235
1,235
2,235
2,236
12,237
10,237
0,238
1,238
3,238
2,238
0,239
1,239
2,239
0,240
1,240
2,240
0,241
1,241
2,241
23,242
8,242
3,242
0,242
1,242
10,242
2,242
0,243
1,243
8,243
1,244
10,244
2,244
6,244
4,245
14,245
13,245
10,245
0,246
1,246
2,246
0,247
1,247
2,247
0,248
1,248
3,248
2,248
52,250
8,250
10,250
59,250
15,251
0,252
5,252
7,252
1,252
11,252
2,252
8,253
60,254
48,254
34,254
23,254
0,255
2,255
10,256
19,256
1,257
2,257
0,258
24,258
12,258
2,258
25,258
46,258
54,258
0,259
2,259
16,261
10,261
0,263
1,263
2,263
0,264
5,264
12,264
9,264
1,264
10,264
11,264
2,264
61,264
29,265
1,267
2,267
0,268
1,268
2,268
4,269
8,269
57,269
6,269
0,270
1,270
2,270
0,271
62,271
1,271
2,271
4,272
22,272
34,272
42,272
1,272
6,272
0,272
19,272
23,272
63,272
21,272
10,272
46,272
0,273
1,273
2,273
1,274
11,274
0,275
12,275
7,275
1,275
10,275
2,275
14,276
10,277
11,277
0,278
14,278
8,278
64,278
1,278
2,278
19,278
0,279
1,279
14,279
8,279
2,279
0,280
11,280
2,280
8,281
10,281
2,282
0,283
1,283
2,283
14,284
0,285
2,285
0,286
1,286
36,286
2,286
0,287
2,287
0,288
10,288
2,288
7,288
0,289
11,289
2,289
14,290
8,290
2,290
19,290
1,291
19,291
1,292
5,292
11,292
2,292
18,292
1,293
10,293
33,293
2,294
0,295
2,295
10,296
19,296
8,297
10,297
1,298
3,298
65,299
0,299
8,299
10,299
25,299
0,300
10,300
66,300
12,301
8,302
10,302
67,302
0,303
1,303
2,303
0,304
1,304
3,304
2,304
14,305
8,305
2,305
2,307
0,308
1,308
3,308
2,308
23,308
0,309
1,309
2,309
68,309
7,309
0,310
1,310
2,310
0,311
1,311
2,311
