13,654
5,654
14,654
1,654
7,654
19,654
1,655
13,653
5,653
14,653
1,655
15,658
14,658
1,658
13,659
5,659
14,659
3,650
36,650
37,650
7,650
10,650
13,651
39,651
5,651
14,651
1,648
13,654
5,654
14,654
1,654
7,654
19,654
39,649
14,649
19,649
15,652
14,652
13,661
5,661
14,663
13,666
5,666
14,666
15,667
5,670
14,670
13,672
5,672
14,672
19,672
15,673
13,674
16,674
5,674
13,675
5,675
59,676
13,676
20,676
1,677
31,678
13,678
5,678
13,675
5,675
5,682
3,683
7,683
10,683
3,684
18,684
1,684
13,685
16,685
5,685
14,685
4,685
13,686
5,686
14,686
13,687
5,687
14,687
5,689
14,689
1,691
13,693
5,693
14,693
5,694
19,694
14,695
3,696
10,696
5,696
78,696
14,696
79,696
41,696
22,696
13,696
7,696
44,696
14,697
31,699
13,699
39,699
5,699
14,699
16,699
19,699
5,700
13,702
5,702
14,702
4,702
33,702
16,702
12,702
19,702
5,703
13,707
19,707
31,708
12,708
5,708
14,708
80,708
13,708
43,708
16,709
13,713
14,713
26,715
13,716
5,716
14,716
34,717
5,717
14,717
45,717
5,720
14,720
13,721
5,721
14,721
19,721
1,722
5,723
14,723
3,724
1,724
5,725
19,725
0,726
13,729
5,729
1,730
31,731
12,731
13,731
14,731
5,731
13,732
39,732
5,732
14,732
12,732
19,732
13,733
5,733
14,733
14,734
12,735
13,735
5,735
14,735
1,737
14,737
5,738
13,743
5,743
14,743
26,745
13,745
14,745
14,746
13,747
5,747
14,747
24,748
13,748
36,748
14,748
3,748
16,748
37,748
7,748
44,748
16,750
7,750
10,750
13,751
5,751
14,751
5,752
14,752
81,752
26,753
44,753
12,754
13,756
5,756
14,756
13,757
5,757
14,757
13,761
5,761
14,761
1,762
13,762
5,762
14,762
13,763
5,763
13,765
5,765
13,767
14,767
13,771
5,771
15,773
13,774
14,774
19,774
13,776
5,776
14,776
13,777
5,777
14,777
19,777
31,778
3,778
13,778
5,778
14,778
12,778
63,778
13,779
5,779
14,779
26,780
13,780
14,780
44,780
14,781
13,783
5,783
14,783
19,783
38,785
14,786
13,787
5,787
14,787
14,788
13,790
5,790
14,790
19,790
13,791
5,791
14,791
13,793
5,793
14,793
15,797
30,797
14,798
5,800
13,802
14,802
13,803
5,803
14,803
13,804
5,804
14,804
13,805
14,805
15,806
13,807
5,807
14,807
13,808
5,808
14,808
14,810
13,811
14,811
19,811
14,812
31,815
12,815
13,815
14,815
5,815
13,816
5,816
14,816
15,818
15,819
13,821
5,821
14,821
13,822
5,822
13,825
14,825
15,826
15,827
12,828
5,831
14,831
82,831
13,833
14,833
13,834
14,834
13,835
5,835
14,835
13,836
39,836
5,836
14,836
43,836
16,836
19,836
15,838
13,839
14,839
1,840
7,840
41,840
13,841
5,841
14,841
13,842
5,842
14,842
5,843
14,843
13,844
12,844
14,844
12,846
39,846
14,846
15,847
5,849
13,852
5,852
14,852
8,853
13,854
12,854
16,854
5,854
14,854
1,858
15,858
13,852
5,852
14,852
13,854
12,854
16,854
5,854
14,854
8,853
13,859
5,859
14,859
19,859
14,860
15,861
14,862
0,863
33,864
8,864
18,865
13,867
5,867
14,867
19,867
13,868
12,868
14,868
26,869
1,870
13,872
5,872
14,872
14,874
13,876
39,876
19,876
13,877
14,877
1,878
13,880
39,880
5,880
14,880
19,880
5,881
13,882
5,882
14,882
13,882
5,882
14,882
41,883
5,884
14,884
81,884
13,880
39,880
5,880
14,880
19,880
5,881
13,886
5,886
14,886
19,886
31,888
12,888
13,888
14,888
5,888
31,889
12,889
13,889
5,889
14,889
13,890
5,890
14,890
13,891
5,891
14,891
14,892
13,894
14,894
13,896
5,896
14,896
12,897
13,897
14,897
5,897
13,900
5,900
19,900
13,901
5,901
14,901
3,902
13,902
5,902
14,902
12,902
10,902
1,903
13,904
5,904
14,904
1,905
13,906
5,906
14,906
19,906
13,908
5,908
14,908
5,884
14,884
81,884
13,880
39,880
5,880
14,880
19,880
5,881
13,886
5,886
14,886
19,886
31,888
12,888
13,888
14,888
5,888
31,889
12,889
13,889
5,889
14,889
13,890
5,890
14,890
13,891
5,891
14,891
14,892
1,910
13,919
5,919
13,921
5,921
14,921
47,923
33,923
8,923
5,923
13,926
5,926
13,927
12,927
16,927
5,927
14,927
13,928
5,928
13,929
5,929
14,929
19,929
13,931
12,931
14,931
5,931
5,932
19,932
1,933
26,934
14,934
13,935
14,935
13,936
5,936
14,936
8,937
12,938
16,938
13,938
14,938
5,938
13,942
5,942
14,942
3,944
5,944
49,944
14,944
1,944
16,944
41,944
10,944
13,945
13,946
14,946
13,947
5,947
14,947
31,948
12,948
13,948
14,948
5,948
13,949
5,949
14,949
14,951
18,953
14,954
13,957
14,957
5,958
1,959
13,961
16,961
5,961
13,963
5,963
14,963
19,963
13,965
5,965
14,965
13,966
5,966
19,966
13,968
5,968
14,968
5,969
5,970
14,970
24,971
5,971
16,971
83,971
30,971
12,971
7,971
10,971
31,971
59,971
13,971
39,971
64,971
14,971
1,971
15,971
19,971
84,971
5,973
1,974
3,975
85,975
5,975
18,975
86,975
75,975
35,975
16,975
13,975
10,975
19,979
15,981
15,983
1,985
1,986
14,986
15,987
13,988
5,988
14,988
